0.83691, 0.302946, 0.319573
0.836694, 0.302024, 0.319731
0.836407, 0.300799, 0.319942
0.836298, 0.300329, 0.320022
0.835237, 0.295794, 0.3208
0.835192, 0.295602, 0.320833
0.834585, 0.293009, 0.321278
0.834123, 0.291033, 0.321617
0.833979, 0.290418, 0.321722
0.833915, 0.290147, 0.321769
0.83389, 0.29004, 0.321787
0.833529, 0.288496, 0.322052
0.831986, 0.2819, 0.323183
0.831879, 0.281446, 0.323261
0.830716, 0.276472, 0.324115
0.830077, 0.273744, 0.324583
0.828506, 0.267027, 0.325735
0.82799, 0.264824, 0.326113
0.827639, 0.26332, 0.326371
0.827343, 0.262056, 0.326588
0.827131, 0.261151, 0.326743
0.826862, 0.26, 0.32694
0.826815, 0.2598, 0.326975
0.82667, 0.259178, 0.327081
0.826531, 0.258587, 0.327183
0.825139, 0.252638, 0.328203
0.822836, 0.242794, 0.329892
0.821753, 0.238166, 0.330686
0.821634, 0.237656, 0.330773
0.821087, 0.235317, 0.331174
0.820526, 0.232921, 0.331585
0.820243, 0.231712, 0.331793
0.820101, 0.231106, 0.331897
0.819798, 0.229809, 0.332119
0.819319, 0.227762, 0.33247
0.819062, 0.226663, 0.332659
0.817934, 0.221841, 0.333486
0.817317, 0.219204, 0.333938
0.81661, 0.216181, 0.334457
0.813178, 0.201515, 0.336973
0.811252, 0.193281, 0.338385
0.811193, 0.193029, 0.338428
0.809952, 0.187726, 0.339338
0.809297, 0.184927, 0.339818
0.80903, 0.183785, 0.340014
0.808627, 0.182062, 0.34031
0.806708, 0.173862, 0.341716
0.805818, 0.170058, 0.342369
0.805508, 0.168735, 0.342596
0.80503, 0.16669, 0.342947
0.804834, 0.165853, 0.34309
0.804054, 0.162517, 0.343663
0.802979, 0.157923, 0.34445
0.801694, 0.152434, 0.345392
0.80158, 0.151944, 0.345476
0.800786, 0.148553, 0.346058
0.800315, 0.14654, 0.346403
0.79946, 0.142882, 0.347031
0.798204, 0.137517, 0.347951
0.794511, 0.121734, 0.350659
0.793955, 0.119356, 0.351066
0.791873, 0.110455, 0.352593
0.789803, 0.101611, 0.35411
0.789501, 0.100319, 0.354332
0.789242, 0.0992103, 0.354522
0.788612, 0.0965191, 0.354984
0.788445, 0.0958072, 0.355106
0.788142, 0.0945104, 0.355328
0.787644, 0.0923835, 0.355693
0.787313, 0.0909653, 0.355937
0.78665, 0.0881343, 0.356422
0.78644, 0.0872371, 0.356576
0.785316, 0.0824327, 0.3574
0.785209, 0.0819725, 0.357479
0.784268, 0.0779529, 0.358169
0.784016, 0.0768735, 0.358354
0.783829, 0.0760762, 0.358491
0.783465, 0.0745204, 0.358757
0.782858, 0.0719245, 0.359203
0.781775, 0.0672991, 0.359996
0.781591, 0.0665094, 0.360132
0.778209, 0.0520578, 0.362611
0.777444, 0.0487863, 0.363172
0.777413, 0.0486538, 0.363195
0.777347, 0.0483701, 0.363243
0.776569, 0.045048, 0.363813
0.774714, 0.0371162, 0.365174
0.773334, 0.0312194, 0.366185
0.772586, 0.0280235, 0.366734
0.771633, 0.0239491, 0.367433
0.770655, 0.019768, 0.36815
0.770185, 0.0177613, 0.368494
0.769358, 0.0142279, 0.3691
0.769295, 0.0139563, 0.369147
0.768924, 0.0123733, 0.369418
0.767958, 0.00824427, 0.370127
0.767014, 0.00420915, 0.370819
0.766968, 0.00401085, 0.370853
0.765408, -0.00265727, 0.371997
0.765301, -0.00311412, 0.372075
0.764743, -0.0054966, 0.372484
0.764043, -0.00848941, 0.372997
0.763985, -0.00873799, 0.37304
0.763651, -0.0101676, 0.373285
0.762919, -0.0132928, 0.373821
0.762745, -0.0140356, 0.373948
0.762585, -0.0147237, 0.374067
0.762249, -0.0161559, 0.374312
0.762116, -0.016728, 0.37441
0.76083, -0.0222236, 0.375353
0.76055, -0.0234183, 0.375558
0.759232, -0.0290517, 0.376524
0.759191, -0.0292269, 0.376554
0.758858, -0.0306505, 0.376799
0.758474, -0.0322939, 0.377081
0.757134, -0.0380202, 0.378063
0.757049, -0.0383847, 0.378125
0.756578, -0.040395, 0.37847
0.756112, -0.0423875, 0.378812
0.754108, -0.0509512, 0.380281
0.752954, -0.0558855, 0.381127
0.752947, -0.0559163, 0.381133
0.751843, -0.0606339, 0.381942
0.751585, -0.0617342, 0.382131
0.751404, -0.0625095, 0.382264
0.750031, -0.0683775, 0.38327
0.749194, -0.0719567, 0.383884
0.749188, -0.0719796, 0.383888
0.748648, -0.074287, 0.384284
0.748339, -0.0756105, 0.384511
0.747573, -0.0788822, 0.385072
0.746966, -0.081477, 0.385517
0.745616, -0.0872459, 0.386507
0.745546, -0.0875458, 0.386558
0.744628, -0.0914687, 0.387231
0.744472, -0.0921367, 0.387346
0.743548, -0.0960878, 0.388024
0.742137, -0.102118, 0.389058
0.741914, -0.10307, 0.389222
0.7404, -0.109541, 0.390332
0.740122, -0.110728, 0.390535
0.740046, -0.111053, 0.390591
0.739758, -0.112283, 0.390802
0.738335, -0.118368, 0.391846
0.738209, -0.118905, 0.391938
0.737053, -0.123848, 0.392786
0.73691, -0.124457, 0.39289
0.736032, -0.128209, 0.393534
0.734416, -0.135115, 0.394719
0.733425, -0.139354, 0.395446
0.73335, -0.139673, 0.3955
0.731935, -0.145719, 0.396538
0.73153, -0.14745, 0.396834
0.730354, -0.152479, 0.397697
0.730278, -0.152801, 0.397752
0.730099, -0.153566, 0.397884
0.729695, -0.155293, 0.39818
0.729503, -0.156115, 0.398321
0.7283, -0.161258, 0.399203
0.727057, -0.166572, 0.400115
0.726893, -0.167271, 0.400235
0.726634, -0.168376, 0.400424
0.72581, -0.1719, 0.401029
0.723834, -0.180345, 0.402477
0.723643, -0.181163, 0.402618
0.72324, -0.182886, 0.402913
0.72277, -0.184893, 0.403257
0.72212, -0.187673, 0.403734
0.721535, -0.190171, 0.404163
0.721325, -0.19107, 0.404317
0.720254, -0.195648, 0.405102
0.719926, -0.197049, 0.405343
0.718962, -0.20117, 0.40605
0.718815, -0.201798, 0.406157
0.718643, -0.202531, 0.406283
0.717388, -0.207897, 0.407204
0.71632, -0.212461, 0.407986
0.713223, -0.225695, 0.410257
0.712554, -0.228557, 0.410748
0.712135, -0.230347, 0.411055
0.710824, -0.235952, 0.412016
0.710554, -0.237102, 0.412214
0.709802, -0.240317, 0.412765
0.709406, -0.242013, 0.413056
0.708689, -0.245074, 0.413581
0.707328, -0.250891, 0.414579
0.704851, -0.26148, 0.416395
0.704764, -0.261849, 0.416459
0.703684, -0.266469, 0.417251
0.702754, -0.27044, 0.417932
0.702628, -0.270982, 0.418025
0.702216, -0.27274, 0.418327
0.701479, -0.27589, 0.418867
0.700618, -0.279571, 0.419499
0.697928, -0.291069, 0.421471
0.696834, -0.295745, 0.422273
0.695499, -0.30145, 0.423252
0.694811, -0.304389, 0.423756
0.693549, -0.309783, 0.424681
0.693432, -0.310285, 0.424767
0.692399, -0.314698, 0.425524
0.691174, -0.319936, 0.426423
0.69036, -0.323416, 0.42702
0.690211, -0.324049, 0.427128
0.688596, -0.330954, 0.428313
0.687587, -0.335268, 0.429053
0.687311, -0.336447, 0.429255
0.687093, -0.337377, 0.429415
0.68625, -0.34098, 0.430033
0.685756, -0.343091, 0.430395
0.685212, -0.345419, 0.430794
0.684807, -0.347148, 0.431091
0.683565, -0.352454, 0.432001
0.682446, -0.357238, 0.432822
0.682104, -0.358701, 0.433073
0.680635, -0.36498, 0.43415
0.680059, -0.367442, 0.434572
0.679012, -0.371915, 0.435339
0.678278, -0.375055, 0.435878
0.676646, -0.382029, 0.437074
0.676248, -0.383731, 0.437366
0.675509, -0.38689, 0.437908
0.675203, -0.388196, 0.438132
0.67478, -0.390004, 0.438442
0.674318, -0.39198, 0.438781
0.674043, -0.393154, 0.438983
0.672572, -0.399439, 0.440061
0.671812, -0.40269, 0.440618
0.671157, -0.405487, 0.441098
0.668321, -0.417609, 0.443178
0.667846, -0.419641, 0.443526
0.664518, -0.433865, 0.445966
0.662235, -0.443622, 0.44764
0.660502, -0.451028, 0.448911
0.659294, -0.45619, 0.449796
0.658038, -0.46156, 0.450717
0.657223, -0.465045, 0.451315
0.654123, -0.478293, 0.453587
0.653581, -0.48061, 0.453985
0.648668, -0.501608, 0.457587
0.648383, -0.502827, 0.457796
0.648111, -0.503989, 0.457995
0.647906, -0.504864, 0.458146
0.647166, -0.508025, 0.458688
0.647153, -0.508082, 0.458697
0.639485, -0.540857, 0.46432
0.63661, -0.553145, 0.466428
0.635632, -0.557323, 0.467144
0.634847, -0.560679, 0.46772
0.632728, -0.569737, 0.469274
0.631329, -0.575717, 0.4703
0.629373, -0.584077, 0.471734
0.628315, -0.588598, 0.472509
0.626082, -0.598143, 0.474147
0.625618, -0.600123, 0.474486
0.624366, -0.605475, 0.475404
0.623696, -0.608339, 0.475896
0.621834, -0.616297, 0.477261
0.6199, -0.624563, 0.478679
0.616737, -0.638082, 0.480998
0.616254, -0.640146, 0.481352
0.614059, -0.649529, 0.482962
0.613879, -0.650297, 0.483093
0.610404, -0.665148, 0.485641
0.60446, -0.690554, 0.489999
0.604291, -0.691276, 0.490123
0.603674, -0.693914, 0.490575
0.601115, -0.704852, 0.492452
0.600348, -0.70813, 0.493014
0.599588, -0.711378, 0.493571
0.598529, -0.715903, 0.494347
0.59784, -0.718849, 0.494853
0.595865, -0.727291, 0.496301
0.595701, -0.72799, 0.496421
0.589469, -0.754625, 0.50099
0.585613, -0.771106, 0.503817
0.585131, -0.773167, 0.50417
0.578457, -0.801692, 0.509064
0.564308, -0.862167, 0.519438
0.556721, -0.894593, 0.525
0.343279, -1.10541, 0.525
0.825441, -1.53827, 0.922569
0.894508, -1.65664, 1
1.10549, -1.44336, 1
1.0801, -1.40218, 0.989091
1.0315, -1.32333, 0.968207
1.0313, -1.32301, 0.968122
1.01558, -1.2975, 0.961366
1.01546, -1.29731, 0.961316
1.01205, -1.29178, 0.959852
1.01106, -1.29017, 0.959424
0.999766, -1.27185, 0.954572
0.997435, -1.26807, 0.953571
0.99606, -1.26584, 0.95298
0.986584, -1.25047, 0.948909
0.983054, -1.24474, 0.947392
0.977686, -1.23603, 0.945085
0.976264, -1.23373, 0.944474
0.973865, -1.22983, 0.943444
0.971125, -1.22539, 0.942266
0.970141, -1.22379, 0.941843
0.97003, -1.22361, 0.941796
0.963957, -1.21376, 0.939186
0.963904, -1.21367, 0.939163
0.959075, -1.20584, 0.937089
0.955907, -1.2007, 0.935728
0.944691, -1.18251, 0.930908
0.928418, -1.15611, 0.923916
0.927809, -1.15512, 0.923654
0.926773, -1.15344, 0.923209
0.926059, -1.15228, 0.922903
0.925211, -1.15091, 0.922538
0.924465, -1.1497, 0.922218
0.923389, -1.14795, 0.921755
0.921487, -1.14486, 0.920938
0.920384, -1.14308, 0.920464
0.908007, -1.123, 0.915146
0.904174, -1.11678, 0.913499
0.902954, -1.1148, 0.912975
0.871764, -1.0642, 0.899573
0.871177, -1.06325, 0.899321
0.870808, -1.06265, 0.899163
0.867619, -1.05748, 0.897793
0.867454, -1.05721, 0.897721
0.866586, -1.0558, 0.897348
0.865549, -1.05412, 0.896903
0.863903, -1.05145, 0.896196
0.861998, -1.04836, 0.895377
0.86039, -1.04575, 0.894686
0.85929, -1.04397, 0.894214
0.856593, -1.03959, 0.893055
0.851401, -1.03117, 0.890824
0.843276, -1.01799, 0.887333
0.841872, -1.01571, 0.88673
0.841449, -1.01502, 0.886548
0.84072, -1.01384, 0.886235
0.840007, -1.01268, 0.885928
0.837068, -1.00792, 0.884665
0.835874, -1.00598, 0.884153
0.835583, -1.00551, 0.884028
0.835437, -1.00527, 0.883965
0.834682, -1.00405, 0.88364
0.834022, -1.00298, 0.883357
0.833089, -1.00146, 0.882956
0.830493, -0.997251, 0.88184
0.828624, -0.99422, 0.881038
0.82803, -0.993255, 0.880782
0.827742, -0.992789, 0.880658
0.827, -0.991585, 0.88034
0.826215, -0.990312, 0.880002
0.824473, -0.987485, 0.879254
0.820475, -0.980999, 0.877536
0.817339, -0.975913, 0.876189
0.815171, -0.972396, 0.875257
0.813707, -0.97002, 0.874628
0.81244, -0.967965, 0.874084
0.811593, -0.96659, 0.873719
0.810669, -0.965093, 0.873323
0.798112, -0.944723, 0.867927
0.796637, -0.94233, 0.867294
0.795596, -0.94064, 0.866846
0.790075, -0.931684, 0.864474
0.788851, -0.929699, 0.863948
0.788741, -0.92952, 0.863901
0.788202, -0.928646, 0.863669
0.785738, -0.924648, 0.86261
0.785511, -0.92428, 0.862513
0.784062, -0.921929, 0.86189
0.783113, -0.920391, 0.861483
0.782812, -0.919902, 0.861353
0.7824, -0.919234, 0.861176
0.782017, -0.918611, 0.861011
0.781649, -0.918015, 0.860853
0.779414, -0.91439, 0.859893
0.779029, -0.913765, 0.859728
0.776197, -0.909171, 0.858511
0.771998, -0.902359, 0.856707
0.771363, -0.901328, 0.856434
0.769671, -0.898584, 0.855707
0.767417, -0.894927, 0.854738
0.763022, -0.887798, 0.85285
0.761541, -0.885395, 0.852214
0.760386, -0.883521, 0.851717
0.758969, -0.881223, 0.851109
0.7581, -0.879812, 0.850735
0.755158, -0.875041, 0.849471
0.754349, -0.873728, 0.849123
0.753606, -0.872524, 0.848804
0.753432, -0.87224, 0.848729
0.751001, -0.868297, 0.847685
0.74654, -0.861061, 0.845768
0.745395, -0.859203, 0.845276
0.742553, -0.854593, 0.844055
0.741314, -0.852582, 0.843522
0.738865, -0.84861, 0.84247
0.734811, -0.842033, 0.840728
0.734327, -0.841248, 0.840521
0.729978, -0.834193, 0.838652
0.729069, -0.832719, 0.838261
0.728944, -0.832515, 0.838207
0.728774, -0.832239, 0.838134
0.726411, -0.828406, 0.837119
0.723743, -0.824079, 0.835973
0.723639, -0.82391, 0.835928
0.722565, -0.822167, 0.835467
0.722161, -0.821511, 0.835293
0.720118, -0.818198, 0.834415
0.718058, -0.814855, 0.83353
0.714724, -0.809448, 0.832098
0.714314, -0.808782, 0.831921
0.711385, -0.804031, 0.830663
0.711114, -0.803591, 0.830546
0.708781, -0.799807, 0.829544
0.704946, -0.793586, 0.827896
0.69398, -0.775796, 0.823185
0.693964, -0.77577, 0.823178
0.69296, -0.774142, 0.822746
0.692828, -0.773926, 0.822689
0.69074, -0.77054, 0.821792
0.690632, -0.770364, 0.821746
0.689235, -0.768099, 0.821146
0.688893, -0.767543, 0.820999
0.687715, -0.765632, 0.820492
0.685995, -0.762842, 0.819754
0.684242, -0.759999, 0.819
0.681932, -0.75625, 0.818008
0.680104, -0.753286, 0.817222
0.67669, -0.747747, 0.815755
0.676306, -0.747125, 0.815591
0.673188, -0.742066, 0.814251
0.671931, -0.740027, 0.81371
0.668489, -0.734444, 0.812232
0.668032, -0.733702, 0.812035
0.667524, -0.732878, 0.811817
0.667392, -0.732663, 0.81176
0.667264, -0.732455, 0.811705
0.663033, -0.725593, 0.809888
0.662142, -0.724147, 0.809504
0.659783, -0.720321, 0.808491
0.658572, -0.718356, 0.807971
0.657284, -0.716266, 0.807417
0.656425, -0.714873, 0.807048
0.65383, -0.710663, 0.805933
0.651224, -0.706436, 0.804813
0.650986, -0.706049, 0.804711
0.649307, -0.703326, 0.80399
0.647466, -0.700339, 0.803199
0.646582, -0.698905, 0.802819
0.644848, -0.696092, 0.802074
0.644334, -0.695259, 0.801853
0.644015, -0.694741, 0.801716
0.642386, -0.692099, 0.801016
0.638019, -0.685014, 0.79914
0.63737, -0.683961, 0.79886
0.636776, -0.682997, 0.798605
0.632358, -0.67583, 0.796707
0.631099, -0.673787, 0.796166
0.630359, -0.672588, 0.795848
0.626512, -0.666347, 0.794195
0.624294, -0.662749, 0.793242
0.623737, -0.661845, 0.793003
0.623116, -0.660838, 0.792736
0.618557, -0.653442, 0.790777
0.618252, -0.652947, 0.790646
0.616105, -0.649464, 0.789724
0.614858, -0.647441, 0.789188
0.614146, -0.646287, 0.788882
0.612773, -0.644059, 0.788292
0.611596, -0.64215, 0.787786
0.609948, -0.639476, 0.787078
0.608294, -0.636794, 0.786368
0.608243, -0.63671, 0.786346
0.601709, -0.626112, 0.783538
0.601359, -0.625544, 0.783388
0.600804, -0.624643, 0.783149
0.596668, -0.617933, 0.781372
0.595465, -0.615982, 0.780855
0.590933, -0.60863, 0.778908
0.589469, -0.606254, 0.778279
0.588064, -0.603976, 0.777675
0.585477, -0.599779, 0.776564
0.584855, -0.59877, 0.776296
0.584683, -0.59849, 0.776222
0.581134, -0.592733, 0.774697
0.57984, -0.590634, 0.774142
0.579713, -0.590428, 0.774087
0.572002, -0.577918, 0.770774
0.570218, -0.575026, 0.770007
0.568484, -0.572212, 0.769262
0.564635, -0.565967, 0.767608
0.560198, -0.558771, 0.765702
0.555672, -0.551428, 0.763757
0.553868, -0.548502, 0.762982
0.553121, -0.54729, 0.762661
0.547897, -0.538816, 0.760417
0.544438, -0.533205, 0.758931
0.541055, -0.527717, 0.757477
0.535903, -0.519358, 0.755263
0.534628, -0.517289, 0.754715
0.533803, -0.515952, 0.754361
0.533658, -0.515717, 0.754299
0.528528, -0.507395, 0.752094
0.528135, -0.506756, 0.751925
0.526242, -0.503686, 0.751112
0.525411, -0.502338, 0.750755
0.523696, -0.499555, 0.750018
0.515116, -0.485637, 0.746331
0.511941, -0.480486, 0.744967
0.509455, -0.476454, 0.743899
0.508492, -0.474892, 0.743485
0.508478, -0.474869, 0.743479
0.507283, -0.472931, 0.742966
0.502683, -0.465468, 0.740989
0.500759, -0.462346, 0.740163
0.495596, -0.45397, 0.737944
0.494718, -0.452547, 0.737567
0.494629, -0.452402, 0.737529
0.494067, -0.45149, 0.737287
0.4938, -0.451058, 0.737173
0.49349, -0.450555, 0.73704
0.491217, -0.446867, 0.736063
0.489308, -0.443771, 0.735242
0.489133, -0.443487, 0.735167
0.48792, -0.441519, 0.734646
0.487323, -0.44055, 0.734389
0.484243, -0.435554, 0.733066
0.483809, -0.43485, 0.73288
0.480443, -0.42939, 0.731434
0.476887, -0.423621, 0.729906
0.474819, -0.420266, 0.729017
0.47223, -0.416066, 0.727905
0.469171, -0.411103, 0.72659
0.465504, -0.405156, 0.725015
0.464597, -0.403683, 0.724625
0.462831, -0.400819, 0.723866
0.462197, -0.39979, 0.723594
0.460193, -0.39654, 0.722733
0.45859, -0.393939, 0.722044
0.457973, -0.392938, 0.721779
0.450597, -0.380972, 0.718609
0.450122, -0.380202, 0.718405
0.449421, -0.379064, 0.718104
0.448988, -0.378362, 0.717918
0.448498, -0.377567, 0.717707
0.447403, -0.375791, 0.717237
0.445822, -0.373227, 0.716558
0.444225, -0.370635, 0.715871
0.443444, -0.369369, 0.715536
0.442479, -0.367804, 0.715121
0.439565, -0.363076, 0.713869
0.438248, -0.36094, 0.713303
0.436888, -0.358734, 0.712719
0.436668, -0.358376, 0.712624
0.433878, -0.35385, 0.711426
0.429513, -0.34677, 0.70955
0.425636, -0.34048, 0.707884
0.421007, -0.332971, 0.705895
0.418747, -0.329305, 0.704924
0.417765, -0.327711, 0.704502
0.415582, -0.32417, 0.703564
0.415001, -0.323228, 0.703315
0.41349, -0.320776, 0.702665
0.412795, -0.319649, 0.702367
0.409324, -0.314019, 0.700876
0.409282, -0.31395, 0.700857
0.408113, -0.312054, 0.700355
0.406005, -0.308634, 0.699449
0.401152, -0.300761, 0.697364
0.400494, -0.299693, 0.697081
0.398184, -0.295946, 0.696089
0.395469, -0.291542, 0.694922
0.395034, -0.290837, 0.694736
0.392759, -0.287146, 0.693758
0.39046, -0.283417, 0.69277
0.384935, -0.274453, 0.690396
0.383343, -0.271872, 0.689712
0.380048, -0.266526, 0.688296
0.379158, -0.265082, 0.687914
0.376321, -0.26048, 0.686695
0.369959, -0.250159, 0.683962
0.366492, -0.244534, 0.682472
0.365831, -0.243462, 0.682188
0.364863, -0.241893, 0.681772
0.364854, -0.241877, 0.681768
0.361847, -0.237, 0.680476
0.360791, -0.235287, 0.680022
0.360189, -0.234309, 0.679763
0.359444, -0.233101, 0.679443
0.359181, -0.232674, 0.67933
0.355612, -0.226884, 0.677797
0.35519, -0.2262, 0.677616
0.353617, -0.223648, 0.676939
0.352207, -0.221362, 0.676334
0.351765, -0.220644, 0.676144
0.346628, -0.212311, 0.673937
0.344694, -0.209174, 0.673106
0.342681, -0.205907, 0.672241
0.341095, -0.203335, 0.671559
0.340882, -0.20299, 0.671468
0.337379, -0.197307, 0.669963
0.332934, -0.190097, 0.668053
0.332528, -0.189437, 0.667878
0.331366, -0.187553, 0.667379
0.329371, -0.184315, 0.666522
0.328273, -0.182535, 0.66605
0.327194, -0.180784, 0.665586
0.324754, -0.176826, 0.664538
0.320914, -0.170596, 0.662888
0.319939, -0.169016, 0.662469
0.316489, -0.163419, 0.660987
0.3162, -0.16295, 0.660863
0.31275, -0.157353, 0.65938
0.312249, -0.156539, 0.659165
0.309313, -0.151777, 0.657903
0.307703, -0.149165, 0.657211
0.30681, -0.147716, 0.656828
0.3033, -0.142022, 0.65532
0.298351, -0.133995, 0.653194
0.296703, -0.13132, 0.652485
0.291334, -0.122611, 0.650178
0.289043, -0.118895, 0.649194
0.286959, -0.115513, 0.648298
0.284205, -0.111046, 0.647115
0.28144, -0.106561, 0.645927
0.280623, -0.105235, 0.645576
0.280132, -0.104439, 0.645365
0.27815, -0.101224, 0.644514
0.277123, -0.0995573, 0.644072
0.27686, -0.0991304, 0.643959
0.272153, -0.091495, 0.641937
0.26873, -0.0859427, 0.640466
0.266067, -0.0816218, 0.639322
0.265765, -0.0811327, 0.639192
0.26392, -0.0781394, 0.638399
0.263437, -0.0773549, 0.638192
0.261592, -0.0743633, 0.637399
0.255794, -0.0649577, 0.634908
0.251765, -0.0584213, 0.633177
0.25082, -0.0568878, 0.632771
0.24937, -0.0545361, 0.632148
0.247126, -0.0508962, 0.631184
0.246543, -0.0499492, 0.630933
0.242263, -0.0430067, 0.629094
0.239789, -0.0389935, 0.628031
0.239353, -0.0382851, 0.627843
0.233269, -0.0284158, 0.625229
0.232608, -0.0273441, 0.624945
0.226193, -0.0169377, 0.622189
0.218402, -0.00429848, 0.618841
0.214388, 0.0022134, 0.617117
0.211927, 0.00620574, 0.616059
0.206092, 0.0156719, 0.613552
0.187121, 0.0464462, 0.605401
0.186244, 0.0478693, 0.605024
0.185969, 0.0483146, 0.604906
0.184875, 0.0500893, 0.604436
0.179983, 0.0580255, 0.602334
0.179079, 0.0594921, 0.601946
0.174783, 0.066462, 0.600099
0.174554, 0.0668333, 0.600001
0.171959, 0.0710435, 0.598886
0.164294, 0.083478, 0.595592
0.15401, 0.10016, 0.591174
0.151682, 0.103936, 0.590174
0.151534, 0.104177, 0.59011
0.145972, 0.1132, 0.58772
0.144328, 0.115866, 0.587014
0.142235, 0.119263, 0.586114
0.140088, 0.122745, 0.585192
0.13369, 0.133124, 0.582443
0.131206, 0.137154, 0.581375
0.130448, 0.138383, 0.58105
0.129685, 0.139621, 0.580722
0.128987, 0.140754, 0.580422
0.123405, 0.149808, 0.578024
0.115082, 0.16331, 0.574448
0.11394, 0.165162, 0.573957
0.111757, 0.168704, 0.573019
0.104353, 0.180716, 0.569837
0.10372, 0.181743, 0.569565
0.0999615, 0.187839, 0.567951
0.0983817, 0.190402, 0.567272
0.0945544, 0.196611, 0.565627
0.094197, 0.197191, 0.565474
0.0912901, 0.201906, 0.564225
0.0877553, 0.207641, 0.562706
0.083817, 0.214029, 0.561014
